a,b,result
61,102,7
61,103,68
61,104,16
61,105,77
61,106,25
61,107,86
61,108,34
61,109,95
61,110,43
61,111,104
61,112,52
62,0,0
62,1,62
62,2,11
62,3,73
62,4,22
62,5,84
62,6,33
62,7,95
62,8,44
62,9,106
62,10,55
62,11,4
62,12,66
62,13,15
62,14,77
62,15,26
62,16,88
62,17,37
62,18,99
62,19,48
62,20,110
62,21,59
62,22,8
62,23,70
62,24,19
62,25,81
62,26,30
62,27,92
62,28,41
62,29,103
62,30,52
62,31,1
62,32,63
62,33,12
62,34,74
62,35,23
62,36,85
62,37,34
62,38,96
62,39,45
62,40,107
62,41,56
62,42,5
62,43,67
62,44,16
62,45,78
62,46,27
62,47,89
62,48,38
62,49,100
62,50,49
62,51,111
62,52,60
62,53,9
62,54,71
62,55,20
62,56,82
62,57,31
62,58,93
62,59,42
62,60,104
62,61,53
62,62,2
62,63,64
62,64,13
62,65,75
62,66,24
62,67,86
62,68,35
62,69,97
62,70,46
62,71,108
62,72,57
62,73,6
62,74,68
62,75,17
62,76,79
62,77,28
62,78,90
62,79,39
62,80,101
62,81,50
62,82,112
62,83,61
62,84,10
62,85,72
62,86,21
62,87,83
62,88,32
62,89,94
62,90,43
62,91,105
62,92,54
62,93,3
62,94,65
62,95,14
62,96,76
62,97,25
62,98,87
62,99,36
62,100,98
62,101,47
62,102,109
62,103,58
62,104,7
62,105,69
62,106,18
62,107,80
62,108,29
62,109,91
62,110,40
62,111,102
62,112,51
63,0,0
63,1,63
63,2,13
63,3,76
63,4,26
63,5,89
63,6,39
63,7,102
63,8,52
63,9,2
63,10,65
63,11,15
63,12,78
63,13,28
63,14,91
63,15,41
63,16,104
63,17,54
63,18,4
63,19,67
63,20,17
63,21,80
63,22,30
63,23,93
63,24,43
63,25,106
63,26,56
63,27,6
63,28,69
63,29,19
63,30,82
63,31,32
63,32,95
63,33,45
63,34,108
63,35,58
63,36,8
63,37,71
63,38,21
63,39,84
63,40,34
63,41,97
63,42,47
63,43,110
63,44,60
63,45,10
63,46,73
63,47,23
63,48,86
63,49,36
63,50,99
63,51,49
63,52,112
63,53,62
63,54,12
63,55,75
63,56,25
63,57,88
63,58,38
63,59,101
63,60,51
63,61,1
63,62,64
63,63,14
63,64,77
63,65,27
63,66,90
63,67,40
63,68,103
63,69,53
63,70,3
63,71,66
63,72,16
63,73,79
63,74,29
63,75,92
63,76,42
63,77,105
63,78,55
63,79,5
63,80,68
63,81,18
63,82,81
63,83,31
63,84,94
63,85,44
63,86,107
63,87,57
63,88,7
63,89,70
63,90,20
63,91,83
63,92,33
63,93,96
63,94,46
63,95,109
63,96,59
63,97,9
63,98,72
63,99,22
63,100,85
63,101,35
63,102,98
63,103,48
63,104,111
63,105,61
63,106,11
63,107,74
63,108,24
63,109,87
63,110,37
63,111,100
63,112,50
64,0,0
64,1,64
64,2,15
64,3,79
64,4,30
64,5,94
64,6,45
64,7,109
64,8,60
64,9,11
64,10,75
64,11,26
64,12,90
64,13,41
64,14,105
64,15,56
64,16,7
64,17,71
64,18,22
64,19,86
64,20,37
64,21,101
64,22,52
64,23,3
64,24,67
64,25,18
64,26,82
64,27,33
64,28,97
64,29,48
64,30,112
64,31,63
64,32,14
64,33,78
64,34,29
64,35,93
64,36,44
64,37,108
64,38,59
64,39,10
64,40,74
64,41,25
64,42,89
64,43,40
64,44,104
64,45,55
64,46,6
64,47,70
64,48,21
64,49,85
64,50,36
64,51,100
64,52,51
64,53,2
64,54,66
64,55,17
64,56,81
64,57,32
64,58,96
64,59,47
64,60,111
64,61,62
64,62,13
64,63,77
64,64,28
64,65,92
64,66,43
64,67,107
64,68,58
64,69,9
64,70,73
64,71,24
64,72,88
64,73,39
64,74,103
64,75,54
64,76,5
64,77,69
64,78,20
64,79,84
64,80,35
64,81,99
64,82,50
64,83,1
64,84,65
64,85,16
64,86,80
64,87,31
64,88,95
64,89,46
64,90,110
64,91,61
64,92,12
64,93,76
64,94,27
64,95,91
64,96,42
64,97,106
64,98,57
64,99,8
64,100,72
64,101,23
64,102,87
64,103,38
64,104,102
64,105,53
64,106,4
64,107,68
64,108,19
64,109,83
64,110,34
64,111,98
64,112,49
65,0,0
65,1,65
65,2,17
65,3,82
65,4,34
65,5,99
65,6,51
65,7,3
65,8,68
65,9,20
65,10,85
65,11,37
65,12,102
65,13,54
65,14,6
65,15,71
65,16,23
65,17,88
65,18,40
65,19,105
65,20,57
65,21,9
65,22,74
65,23,26
65,24,91
65,25,43
65,26,108
65,27,60
65,28,12
65,29,77
65,30,29
65,31,94
65,32,46
65,33,111
65,34,63
65,35,15
65,36,80
65,37,32
65,38,97
65,39,49
65,40,1
65,41,66
65,42,18
65,43,83
65,44,35
65,45,100
65,46,52
65,47,4
65,48,69
65,49,21
65,50,86
65,51,38
65,52,103
65,53,55
65,54,7
65,55,72
65,56,24
65,57,89
65,58,41
65,59,106
65,60,58
65,61,10
65,62,75
65,63,27
65,64,92
65,65,44
65,66,109
65,67,61
65,68,13
65,69,78
65,70,30
65,71,95
65,72,47
65,73,112
65,74,64
65,75,16
65,76,81
65,77,33
65,78,98
65,79,50
65,80,2
65,81,67
65,82,19
65,83,84
65,84,36
65,85,101
65,86,53
65,87,5
65,88,70
65,89,22
65,90,87
65,91,39
65,92,104
65,93,56
65,94,8
65,95,73
65,96,25
65,97,90
65,98,42
65,99,107
65,100,59
65,101,11
65,102,76
65,103,28
65,104,93
65,105,45
65,106,110
65,107,62
65,108,14
65,109,79
65,110,31
65,111,96
65,112,48
66,0,0
66,1,66
66,2,19
66,3,85
66,4,38
66,5,104
66,6,57
66,7,10
66,8,76
66,9,29
66,10,95
66,11,48
66,12,1
66,13,67
66,14,20
66,15,86
66,16,39
66,17,105
66,18,58
66,19,11
66,20,77
66,21,30
66,22,96
66,23,49
66,24,2
66,25,68
66,26,21
66,27,87
66,28,40
66,29,106
66,30,59
66,31,12
66,32,78
66,33,31
66,34,97
66,35,50
66,36,3
66,37,69
66,38,22
66,39,88
66,40,41
66,41,107
66,42,60
66,43,13
66,44,79
66,45,32
66,46,98
66,47,51
66,48,4
66,49,70
66,50,23
66,51,89
66,52,42
66,53,108
66,54,61
66,55,14
66,56,80
66,57,33
66,58,99
66,59,52
66,60,5
66,61,71
66,62,24
66,63,90
66,64,43
66,65,109
66,66,62
66,67,15
66,68,81
66,69,34
66,70,100
66,71,53
66,72,6
66,73,72
66,74,25
66,75,91
66,76,44
66,77,110
66,78,63
66,79,16
66,80,82
66,81,35
66,82,101
66,83,54
66,84,7
66,85,73
66,86,26
66,87,92
66,88,45
66,89,111
66,90,64
66,91,17
66,92,83
66,93,36
66,94,102
66,95,55
66,96,8
66,97,74
66,98,27
66,99,93
66,100,46
66,101,112
66,102,65
66,103,18
66,104,84
66,105,37
66,106,103
66,107,56
66,108,9
66,109,75
66,110,28
66,111,94
66,112,47
67,0,0
67,1,67
67,2,21
67,3,88
67,4,42
67,5,109
67,6,63
67,7,17
67,8,84
67,9,38
67,10,105
67,11,59
67,12,13
67,13,80
67,14,34
67,15,101
67,16,55
67,17,9
67,18,76
67,19,30
67,20,97
67,21,51
67,22,5
67,23,72
67,24,26
67,25,93
67,26,47
67,27,1
67,28,68
67,29,22
67,30,89
67,31,43
67,32,110
67,33,64
67,34,18
67,35,85
67,36,39
67,37,106
67,38,60
67,39,14
67,40,81
67,41,35
67,42,102
67,43,56
67,44,10
67,45,77
67,46,31
67,47,98
67,48,52
67,49,6
67,50,73
67,51,27
67,52,94
67,53,48
67,54,2
67,55,69
67,56,23
67,57,90
67,58,44
67,59,111
67,60,65
67,61,19
67,62,86
67,63,40
67,64,107
67,65,61
67,66,15
67,67,82
67,68,36
67,69,103
67,70,57
67,71,11
67,72,78
67,73,32
67,74,99
67,75,53
67,76,7
67,77,74
67,78,28
67,79,95
67,80,49
67,81,3
67,82,70
67,83,24
67,84,91
67,85,45
67,86,112
67,87,66
67,88,20
67,89,87
67,90,41
67,91,108
67,92,62
67,93,16
67,94,83
67,95,37
67,96,104
67,97,58
67,98,12
67,99,79
67,100,33
67,101,100
67,102,54
67,103,8
67,104,75
67,105,29
67,106,96
67,107,50
67,108,4
67,109,71
67,110,25
67,111,92
67,112,46
68,0,0
68,1,68
68,2,23
68,3,91
68,4,46
68,5,1
68,6,69
68,7,24
68,8,92
68,9,47
68,10,2
68,11,70
68,12,25
68,13,93
68,14,48
68,15,3
68,16,71
68,17,26
68,18,94
68,19,49
68,20,4
68,21,72
68,22,27
68,23,95
68,24,50
68,25,5
68,26,73
68,27,28
68,28,96
68,29,51
68,30,6
68,31,74
68,32,29
68,33,97
68,34,52
68,35,7
68,36,75
68,37,30
68,38,98
68,39,53
68,40,8
68,41,76
68,42,31
68,43,99
68,44,54
68,45,9
68,46,77
68,47,32
68,48,100
68,49,55
68,50,10
68,51,78
68,52,33
68,53,101
68,54,56
68,55,11
68,56,79
68,57,34
68,58,102
68,59,57
68,60,12
68,61,80
68,62,35
68,63,103
68,64,58
68,65,13
68,66,81
68,67,36
68,68,104
68,69,59
68,70,14
68,71,82
68,72,37
68,73,105
68,74,60
68,75,15
68,76,83
68,77,38
68,78,106
68,79,61
68,80,16
68,81,84
68,82,39
68,83,107
68,84,62
68,85,17
68,86,85
68,87,40
68,88,108
68,89,63
68,90,18
68,91,86
68,92,41
68,93,109
68,94,64
68,95,19
68,96,87
68,97,42
68,98,110
68,99,65
68,100,20
68,101,88
68,102,43
68,103,111
68,104,66
68,105,21
68,106,89
68,107,44
68,108,112
68,109,67
68,110,22
68,111,90
68,112,45
69,0,0
69,1,69
69,2,25
69,3,94
69,4,50
69,5,6
69,6,75
69,7,31
69,8,100
69,9,56
69,10,12
69,11,81
69,12,37
69,13,106
69,14,62
69,15,18
69,16,87
69,17,43
69,18,112
69,19,68
69,20,24
69,21,93
69,22,49
69,23,5
69,24,74
69,25,30
69,26,99
69,27,55
69,28,11
69,29,80
69,30,36
69,31,105
69,32,61
69,33,17
69,34,86
69,35,42
69,36,111
69,37,67
69,38,23
69,39,92
69,40,48
69,41,4
69,42,73
69,43,29
69,44,98
69,45,54
69,46,10
69,47,79
69,48,35
69,49,104
69,50,60
69,51,16
69,52,85
69,53,41
69,54,110
69,55,66
69,56,22
69,57,91
69,58,47
69,59,3
69,60,72
69,61,28
69,62,97
69,63,53
69,64,9
69,65,78
69,66,34
69,67,103
69,68,59
69,69,15
69,70,84
69,71,40
69,72,109
69,73,65
69,74,21
69,75,90
69,76,46
69,77,2
69,78,71
69,79,27
69,80,96
69,81,52
69,82,8
69,83,77
69,84,33
69,85,102
69,86,58
69,87,14
69,88,83
69,89,39
69,90,108
69,91,64
69,92,20
69,93,89
69,94,45
69,95,1
69,96,70
69,97,26
69,98,95
69,99,51
69,100,7
69,101,76
69,102,32
69,103,101
69,104,57
69,105,13
69,106,82
69,107,38
69,108,107
69,109,63
69,110,19
69,111,88
69,112,44
70,0,0
70,1,70
70,2,27
70,3,97
70,4,54
70,5,11
70,6,81
70,7,38
70,8,108
70,9,65
70,10,22
70,11,92
70,12,49
70,13,6
70,14,76
70,15,33
70,16,103
70,17,60
70,18,17
70,19,87
70,20,44
70,21,1
70,22,71
70,23,28
70,24,98
70,25,55
70,26,12
70,27,82
70,28,39
70,29,109
70,30,66
70,31,23
70,32,93
70,33,50
70,34,7
70,35,77
70,36,34
70,37,104
70,38,61
70,39,18
70,40,88
70,41,45
70,42,2
70,43,72
70,44,29
70,45,99
70,46,56
70,47,13
70,48,83
70,49,40
70,50,110
70,51,67
70,52,24
70,53,94
70,54,51
70,55,8
70,56,78
70,57,35
70,58,105
70,59,62
70,60,19
70,61,89
70,62,46
70,63,3
70,64,73
70,65,30
70,66,100
70,67,57
70,68,14
70,69,84
70,70,41
70,71,111
70,72,68
70,73,25
70,74,95
70,75,52
70,76,9
70,77,79
70,78,36
70,79,106
70,80,63
70,81,20
70,82,90
70,83,47
70,84,4
70,85,74
70,86,31
70,87,101
70,88,58
70,89,15
70,90,85
70,91,42
70,92,112
70,93,69
70,94,26
70,95,96
70,96,53
70,97,10
70,98,80
70,99,37
70,100,107
70,101,64
70,102,21
70,103,91
70,104,48
70,105,5
70,106,75
70,107,32
70,108,102
70,109,59
70,110,16
70,111,86
70,112,43
71,0,0
71,1,71
71,2,29
71,3,100
71,4,58
71,5,16
71,6,87
71,7,45
71,8,3
71,9,74
71,10,32
71,11,103
71,12,61
71,13,19
71,14,90
71,15,48
71,16,6
71,17,77
71,18,35
71,19,106
71,20,64
71,21,22
71,22,93
71,23,51
71,24,9
71,25,80
71,26,38
71,27,109
71,28,67
71,29,25
71,30,96
71,31,54
71,32,12
71,33,83
71,34,41
71,35,112
71,36,70
71,37,28
71,38,99
71,39,57
71,40,15
71,41,86
71,42,44
71,43,2
71,44,73
71,45,31
71,46,102
71,47,60
71,48,18
71,49,89
71,50,47
71,51,5
71,52,76
71,53,34
71,54,105
71,55,63
71,56,21
71,57,92
71,58,50
71,59,8
71,60,79
71,61,37
71,62,108
71,63,66
71,64,24
71,65,95
71,66,53
71,67,11
71,68,82
71,69,40
71,70,111
71,71,69
71,72,27
71,73,98
71,74,56
71,75,14
71,76,85
71,77,43
71,78,1
71,79,72
71,80,30
71,81,101
71,82,59
71,83,17
71,84,88
71,85,46
71,86,4
71,87,75
71,88,33
71,89,104
71,90,62
71,91,20
71,92,91
71,93,49
71,94,7
71,95,78
71,96,36
71,97,107
71,98,65
71,99,23
71,100,94
71,101,52
71,102,10
71,103,81
71,104,39
71,105,110
71,106,68
71,107,26
71,108,97
71,109,55
71,110,13
71,111,84
71,112,42
72,0,0
72,1,72
72,2,31
72,3,103
72,4,62
72,5,21
72,6,93
72,7,52
72,8,11
72,9,83
72,10,42
72,11,1
72,12,73
72,13,32
72,14,104
72,15,63
72,16,22
72,17,94
72,18,53
72,19,12
72,20,84
72,21,43
72,22,2
72,23,74
72,24,33
72,25,105
72,26,64
72,27,23
72,28,95
72,29,54
72,30,13
72,31,85
72,32,44
72,33,3
72,34,75
72,35,34
72,36,106
72,37,65
72,38,24
72,39,96
72,40,55
72,41,14
72,42,86
72,43,45
72,44,4
72,45,76
72,46,35
72,47,107
72,48,66
72,49,25
72,50,97
72,51,56
72,52,15
72,53,87
72,54,46
72,55,5
72,56,77
72,57,36
72,58,108
72,59,67
72,60,26
72,61,98
72,62,57
72,63,16
72,64,88
72,65,47
72,66,6
72,67,78
72,68,37
72,69,109
72,70,68
72,71,27
72,72,99
72,73,58
72,74,17
72,75,89
72,76,48
72,77,7
72,78,79
72,79,38
72,80,110
72,81,69
72,82,28
72,83,100
72,84,59
72,85,18
72,86,90
72,87,49
72,88,8
72,89,80
72,90,39
72,91,111
72,92,70
72,93,29
72,94,101
72,95,60
72,96,19
72,97,91
72,98,50
72,99,9
72,100,81
72,101,40
72,102,112
72,103,71
72,104,30
72,105,102
72,106,61
72,107,20
72,108,92
72,109,51
72,110,10
72,111,82
72,112,41
73,0,0
73,1,73
73,2,33
73,3,106
73,4,66
73,5,26
73,6,99
73,7,59
73,8,19
73,9,92
73,10,52
73,11,12
73,12,85
73,13,45
73,14,5
73,15,78
73,16,38
73,17,111
73,18,71
73,19,31
73,20,104
73,21,64
73,22,24
73,23,97
73,24,57
73,25,17
73,26,90
73,27,50
73,28,10
73,29,83
73,30,43
73,31,3
73,32,76
73,33,36
73,34,109
73,35,69
73,36,29
73,37,102
73,38,62
73,39,22
73,40,95
73,41,55
73,42,15
73,43,88
73,44,48
73,45,8
73,46,81
73,47,41
73,48,1
73,49,74
73,50,34
73,51,107
73,52,67
73,53,27
73,54,100
73,55,60
73,56,20
73,57,93
73,58,53
73,59,13
73,60,86
73,61,46
73,62,6
73,63,79
73,64,39
73,65,112
73,66,72
73,67,32
73,68,105
73,69,65
73,70,25
73,71,98
73,72,58
73,73,18
73,74,91
73,75,51
73,76,11
73,77,84
73,78,44
73,79,4
73,80,77
73,81,37
73,82,110
73,83,70
73,84,30
73,85,103
73,86,63
73,87,23
73,88,96
73,89,56
73,90,16
73,91,89
73,92,49
73,93,9
73,94,82
73,95,42
73,96,2
73,97,75
73,98,35
73,99,108
73,100,68
73,101,28
73,102,101
73,103,61
73,104,21
73,105,94
73,106,54
73,107,14
73,108,87
73,109,47
73,110,7
73,111,80
73,112,40
74,0,0
74,1,74
74,2,35
74,3,109
74,4,70
74,5,31
74,6,105
74,7,66
74,8,27
74,9,101
74,10,62
74,11,23
74,12,97
74,13,58
74,14,19
74,15,93
74,16,54
74,17,15
74,18,89
74,19,50
74,20,11
74,21,85
74,22,46
74,23,7
74,24,81
74,25,42
74,26,3
74,27,77
74,28,38
74,29,112
74,30,73
74,31,34
74,32,108
74,33,69
74,34,30
74,35,104
74,36,65
74,37,26
74,38,100
74,39,61
74,40,22
74,41,96
74,42,57
74,43,18
74,44,92
74,45,53
74,46,14
74,47,88
74,48,49
74,49,10
74,50,84
74,51,45
74,52,6
74,53,80
74,54,41
74,55,2
74,56,76
74,57,37
74,58,111
74,59,72
74,60,33
74,61,107
74,62,68
74,63,29
74,64,103
74,65,64
74,66,25
74,67,99
74,68,60
74,69,21
74,70,95
74,71,56
74,72,17
74,73,91
74,74,52
74,75,13
74,76,87
74,77,48
74,78,9
74,79,83
74,80,44
74,81,5
74,82,79
74,83,40
74,84,1
74,85,75
74,86,36
74,87,110
74,88,71
74,89,32
74,90,106
74,91,67
74,92,28
74,93,102
74,94,63
74,95,24
74,96,98
74,97,59
74,98,20
74,99,94
74,100,55
74,101,16
74,102,90
74,103,51
74,104,12
74,105,86
74,106,47
74,107,8
74,108,82
74,109,43
74,110,4
74,111,78
74,112,39
75,0,0
75,1,75
75,2,37
75,3,112
75,4,74
75,5,36
75,6,111
75,7,73
75,8,35
75,9,110
75,10,72
75,11,34
75,12,109
75,13,71
75,14,33
75,15,108
75,16,70
75,17,32
75,18,107
75,19,69
75,20,31
75,21,106
75,22,68
75,23,30
75,24,105
75,25,67
75,26,29
75,27,104
75,28,66
75,29,28
75,30,103
75,31,65
75,32,27
75,33,102
75,34,64
75,35,26
75,36,101
75,37,63
75,38,25
75,39,100
75,40,62
75,41,24
75,42,99
75,43,61
75,44,23
75,45,98
75,46,60
75,47,22
75,48,97
75,49,59
75,50,21
75,51,96
75,52,58
75,53,20
75,54,95
75,55,57
75,56,19
75,57,94
75,58,56
75,59,18
75,60,93
75,61,55
75,62,17
75,63,92
75,64,54
75,65,16
75,66,91
75,67,53
75,68,15
75,69,90
75,70,52
75,71,14
75,72,89
75,73,51
75,74,13
75,75,88
75,76,50
75,77,12
75,78,87
75,79,49
75,80,11
75,81,86
75,82,48
75,83,10
75,84,85
75,85,47
75,86,9
75,87,84
75,88,46
75,89,8
75,90,83
75,91,45
75,92,7
75,93,82
75,94,44
75,95,6
75,96,81
75,97,43
75,98,5
75,99,80
75,100,42
75,101,4
75,102,79
75,103,41
75,104,3
75,105,78
75,106,40
75,107,2
75,108,77
75,109,39
75,110,1
75,111,76
75,112,38
76,0,0
76,1,76
76,2,39
76,3,2
76,4,78
76,5,41
76,6,4
76,7,80
76,8,43
76,9,6
76,10,82
76,11,45
76,12,8
76,13,84
76,14,47
76,15,10
76,16,86
76,17,49
76,18,12
76,19,88
76,20,51
76,21,14
76,22,90
76,23,53
76,24,16
76,25,92
76,26,55
76,27,18
76,28,94
76,29,57
76,30,20
76,31,96
76,32,59
76,33,22
76,34,98
76,35,61
76,36,24
76,37,100
76,38,63
76,39,26
76,40,102
76,41,65
76,42,28
76,43,104
76,44,67
76,45,30
76,46,106
76,47,69
76,48,32
76,49,108
76,50,71
76,51,34
76,52,110
76,53,73
76,54,36
76,55,112
76,56,75
76,57,38
76,58,1
76,59,77
76,60,40
76,61,3
76,62,79
76,63,42
76,64,5
76,65,81
76,66,44
76,67,7
76,68,83
76,69,46
76,70,9
76,71,85
76,72,48
76,73,11
76,74,87
76,75,50
76,76,13
76,77,89
76,78,52
76,79,15
76,80,91
76,81,54
76,82,17
76,83,93
76,84,56
76,85,19
76,86,95
76,87,58
76,88,21
76,89,97
76,90,60
76,91,23
76,92,99
76,93,62
76,94,25
76,95,101
76,96,64
76,97,27
76,98,103
76,99,66
76,100,29
76,101,105
76,102,68
76,103,31
76,104,107
76,105,70
76,106,33
76,107,109
76,108,72
76,109,35
76,110,111
76,111,74
76,112,37
77,0,0
77,1,77
77,2,41
77,3,5
77,4,82
77,5,46
77,6,10
77,7,87
77,8,51
77,9,15
77,10,92
77,11,56
77,12,20
77,13,97
77,14,61
77,15,25
77,16,102
77,17,66
77,18,30
77,19,107
77,20,71
77,21,35
77,22,112
77,23,76
77,24,40
77,25,4
77,26,81
77,27,45
77,28,9
77,29,86
77,30,50
77,31,14
77,32,91
77,33,55
77,34,19
77,35,96
77,36,60
77,37,24
77,38,101
77,39,65
77,40,29
77,41,106
77,42,70
77,43,34
77,44,111
77,45,75
77,46,39
77,47,3
77,48,80
77,49,44
77,50,8
77,51,85
77,52,49
77,53,13
77,54,90
77,55,54
77,56,18
77,57,95
77,58,59
77,59,23
77,60,100
77,61,64
77,62,28
77,63,105
77,64,69
77,65,33
77,66,110
77,67,74
77,68,38
77,69,2
77,70,79
77,71,43
77,72,7
77,73,84
77,74,48
77,75,12
77,76,89
77,77,53
77,78,17
77,79,94
77,80,58
77,81,22
77,82,99
77,83,63
77,84,27
77,85,104
77,86,68
77,87,32
77,88,109
77,89,73
77,90,37
77,91,1
77,92,78
77,93,42
77,94,6
77,95,83
77,96,47
77,97,11
77,98,88
77,99,52
77,100,16
77,101,93
77,102,57
77,103,21
77,104,98
77,105,62
77,106,26
77,107,103
77,108,67
77,109,31
77,110,108
77,111,72
77,112,36
78,0,0
78,1,78
78,2,43
78,3,8
78,4,86
78,5,51
78,6,16
78,7,94
78,8,59
78,9,24
78,10,102
78,11,67
78,12,32
78,13,110
78,14,75
78,15,40
78,16,5
78,17,83
78,18,48
78,19,13
78,20,91
78,21,56
78,22,21
78,23,99
78,24,64
78,25,29
78,26,107
78,27,72
78,28,37
78,29,2
78,30,80
78,31,45
78,32,10
78,33,88
78,34,53
78,35,18
78,36,96
78,37,61
78,38,26
78,39,104
78,40,69
78,41,34
78,42,112
78,43,77
78,44,42
78,45,7
78,46,85
78,47,50
78,48,15
78,49,93
78,50,58
78,51,23
78,52,101
78,53,66
78,54,31
78,55,109
78,56,74
78,57,39
78,58,4
78,59,82
78,60,47
78,61,12
78,62,90
78,63,55
78,64,20
78,65,98
78,66,63
78,67,28
78,68,106
78,69,71
78,70,36
78,71,1
78,72,79
78,73,44
78,74,9
78,75,87
78,76,52
78,77,17
78,78,95
78,79,60
78,80,25
78,81,103
78,82,68
78,83,33
78,84,111
78,85,76
78,86,41
78,87,6
78,88,84
78,89,49
78,90,14
78,91,92
78,92,57
78,93,22
78,94,100
78,95,65
78,96,30
78,97,108
78,98,73
78,99,38
78,100,3
78,101,81
78,102,46
78,103,11
78,104,89
78,105,54
78,106,19
78,107,97
78,108,62
78,109,27
78,110,105
78,111,70
78,112,35
79,0,0
79,1,79
79,2,45
79,3,11
79,4,90
79,5,56
79,6,22
79,7,101
79,8,67
79,9,33
79,10,112
79,11,78
79,12,44
79,13,10
79,14,89
79,15,55
79,16,21
79,17,100
79,18,66
79,19,32
79,20,111
79,21,77
79,22,43
79,23,9
79,24,88
79,25,54
79,26,20
79,27,99
79,28,65
79,29,31
79,30,110
79,31,76
79,32,42
79,33,8
79,34,87
79,35,53
79,36,19
79,37,98
79,38,64
79,39,30
79,40,109
79,41,75
79,42,41
79,43,7
79,44,86
79,45,52
79,46,18
79,47,97
79,48,63
79,49,29
79,50,108
79,51,74
79,52,40
79,53,6
79,54,85
79,55,51
79,56,17
79,57,96
79,58,62
79,59,28
79,60,107
79,61,73
79,62,39
79,63,5
79,64,84
79,65,50
79,66,16
79,67,95
79,68,61
79,69,27
79,70,106
79,71,72
79,72,38
79,73,4
79,74,83
79,75,49
79,76,15
79,77,94
79,78,60
79,79,26
79,80,105
79,81,71
79,82,37
79,83,3
79,84,82
79,85,48
79,86,14
79,87,93
79,88,59
79,89,25
79,90,104
79,91,70
79,92,36
79,93,2
79,94,81
79,95,47
79,96,13
79,97,92
79,98,58
79,99,24
79,100,103
79,101,69
79,102,35
79,103,1
79,104,80
79,105,46
79,106,12
79,107,91
79,108,57
79,109,23
79,110,102
79,111,68
79,112,34
80,0,0
80,1,80
80,2,47
80,3,14
80,4,94
80,5,61
80,6,28
80,7,108
80,8,75
80,9,42
80,10,9
80,11,89
80,12,56
80,13,23
80,14,103
80,15,70
80,16,37
80,17,4
80,18,84
80,19,51
80,20,18
80,21,98
80,22,65
80,23,32
80,24,112
80,25,79
80,26,46
80,27,13
80,28,93
80,29,60
80,30,27
80,31,107
80,32,74
80,33,41
80,34,8
80,35,88
80,36,55
80,37,22
80,38,102
80,39,69
80,40,36
80,41,3
80,42,83
80,43,50
80,44,17
80,45,97
80,46,64
80,47,31
80,48,111
80,49,78
80,50,45
80,51,12
80,52,92
80,53,59
80,54,26
80,55,106
80,56,73
80,57,40
80,58,7
80,59,87
80,60,54
80,61,21
80,62,101
80,63,68
80,64,35
80,65,2
80,66,82
80,67,49
80,68,16
80,69,96
80,70,63
80,71,30
80,72,110
80,73,77
80,74,44
80,75,11
80,76,91
80,77,58
80,78,25
80,79,105
80,80,72
80,81,39
80,82,6
80,83,86
80,84,53
80,85,20
80,86,100
80,87,67
80,88,34
80,89,1
80,90,81
80,91,48
80,92,15
80,93,95
80,94,62
80,95,29
80,96,109
80,97,76
80,98,43
80,99,10
80,100,90
80,101,57
80,102,24
80,103,104
80,104,71
80,105,38
80,106,5
80,107,85
80,108,52
80,109,19
80,110,99
80,111,66
80,112,33
81,0,0
81,1,81
81,2,49
81,3,17
81,4,98
81,5,66
81,6,34
81,7,2
81,8,83
81,9,51
81,10,19
81,11,100
81,12,68
81,13,36
81,14,4
81,15,85
81,16,53
81,17,21
81,18,102
81,19,70
81,20,38
81,21,6
81,22,87
81,23,55
81,24,23
81,25,104
81,26,72
81,27,40
81,28,8
81,29,89
81,30,57
81,31,25
81,32,106
81,33,74
81,34,42
81,35,10
81,36,91
81,37,59
81,38,27
81,39,108
81,40,76
81,41,44
81,42,12
81,43,93
81,44,61
81,45,29
81,46,110
81,47,78
81,48,46
81,49,14
81,50,95
81,51,63
81,52,31
81,53,112
81,54,80
81,55,48
81,56,16
81,57,97
81,58,65
81,59,33
81,60,1
81,61,82
81,62,50
81,63,18
81,64,99
81,65,67
81,66,35
81,67,3
81,68,84
81,69,52
81,70,20
81,71,101
81,72,69
81,73,37
81,74,5
81,75,86
81,76,54
81,77,22
81,78,103
81,79,71
81,80,39
81,81,7
81,82,88
81,83,56
81,84,24
81,85,105
81,86,73
81,87,41
81,88,9
81,89,90
81,90,58
81,91,26
81,92,107
81,93,75
81,94,43
81,95,11
81,96,92
81,97,60
81,98,28
81,99,109
81,100,77
81,101,45
81,102,13
81,103,94
81,104,62
81,105,30
81,106,111
81,107,79
81,108,47
81,109,15
81,110,96
81,111,64
81,112,32
82,0,0
82,1,82
82,2,51
82,3,20
82,4,102
82,5,71
82,6,40
82,7,9
82,8,91
82,9,60
82,10,29
82,11,111
82,12,80
82,13,49
82,14,18
82,15,100
82,16,69
82,17,38
82,18,7
82,19,89
82,20,58
82,21,27
82,22,109
82,23,78
82,24,47
82,25,16
82,26,98
82,27,67
82,28,36
82,29,5
82,30,87
82,31,56
82,32,25
82,33,107
82,34,76
82,35,45
82,36,14
82,37,96
82,38,65
82,39,34
82,40,3
82,41,85
82,42,54
82,43,23
82,44,105
82,45,74
82,46,43
82,47,12
82,48,94
82,49,63
82,50,32
82,51,1
82,52,83
82,53,52
82,54,21
82,55,103
82,56,72
82,57,41
82,58,10
82,59,92
82,60,61
